img_name,id,class_name,x,y,width,height
frame_1181_5.jpg,2,Pedestrian go,0.940365,0.446759,0.014063,0.030556
frame_1181_5.jpg,1,Green light (Go),0.269271,0.203704,0.056250,0.042593
frame_1181_5.jpg,1,Green light (Go),0.436719,0.211111,0.049479,0.040741
frame_1181_5.jpg,1,Green light (Go),0.367448,0.472685,0.008854,0.006481
frame_1181_5.jpg,1,Green light (Go),0.394792,0.480556,0.008333,0.005556
frame_1181_5.jpg,1,Green light (Go),0.444792,0.519907,0.003125,0.015741
frame_1181_5.jpg,1,Green light (Go),0.315365,0.512500,0.002604,0.017593
frame_1181_5.jpg,11,Turning right mand.,0.553646,0.206944,0.022917,0.047222
frame_1181_5.jpg,1,Green light (Go),0.689844,0.432407,0.015104,0.074074
frame_1181_5.jpg,1,Green light (Go),0.046615,0.196296,0.026562,0.125926
frame_1181_6.jpg,2,Pedestrian go,0.940365,0.446759,0.014063,0.030556
frame_1181_6.jpg,1,Green light (Go),0.269271,0.203704,0.056250,0.042593
frame_1181_6.jpg,1,Green light (Go),0.436719,0.211111,0.049479,0.040741
frame_1181_6.jpg,1,Green light (Go),0.367448,0.472685,0.008854,0.006481
frame_1181_6.jpg,1,Green light (Go),0.394792,0.480556,0.008333,0.005556
frame_1181_6.jpg,1,Green light (Go),0.444792,0.519907,0.003125,0.015741
frame_1181_6.jpg,1,Green light (Go),0.315365,0.512500,0.002604,0.017593
frame_1181_6.jpg,11,Turning right mand.,0.553646,0.206944,0.022917,0.047222
frame_1181_6.jpg,1,Green light (Go),0.689844,0.432407,0.015104,0.074074
frame_1181_6.jpg,1,Green light (Go),0.046615,0.196296,0.026562,0.125926
frame_1181_8.jpg,2,Pedestrian go,0.940365,0.446759,0.014063,0.030556
frame_1181_8.jpg,1,Green light (Go),0.269271,0.203704,0.056250,0.042593
frame_1181_8.jpg,1,Green light (Go),0.436719,0.211111,0.049479,0.040741
frame_1181_8.jpg,1,Green light (Go),0.367448,0.472685,0.008854,0.006481
frame_1181_8.jpg,1,Green light (Go),0.394792,0.480556,0.008333,0.005556
frame_1181_8.jpg,1,Green light (Go),0.444792,0.519907,0.003125,0.015741
frame_1181_8.jpg,1,Green light (Go),0.315365,0.512500,0.002604,0.017593
frame_1181_8.jpg,11,Turning right mand.,0.553646,0.206944,0.022917,0.047222
frame_1181_8.jpg,1,Green light (Go),0.689844,0.432407,0.015104,0.074074
frame_1181_8.jpg,1,Green light (Go),0.046615,0.196296,0.026562,0.125926
frame_1182.jpg,1,Green light (Go),0.290365,0.206481,0.065104,0.050000
frame_1182.jpg,1,Green light (Go),0.477865,0.209722,0.059896,0.043519
frame_1182.jpg,1,Green light (Go),0.401042,0.510185,0.007292,0.005556
frame_1182.jpg,1,Green light (Go),0.428646,0.516667,0.007292,0.005556
frame_1182.jpg,1,Green light (Go),0.349219,0.552315,0.002604,0.015741
frame_1182.jpg,11,Turning right mand.,0.605990,0.200926,0.027604,0.050000
frame_1182.jpg,1,Green light (Go),0.764844,0.445370,0.017188,0.087037
frame_1182.jpg,1,Green light (Go),0.046094,0.212037,0.029687,0.144444
frame_1182.jpg,22,Turn left,0.044792,0.262500,0.028125,0.043519
frame_1182_2.jpg,1,Green light (Go),0.290365,0.206481,0.065104,0.050000
frame_1182_2.jpg,1,Green light (Go),0.477865,0.209722,0.059896,0.043519
frame_1182_2.jpg,1,Green light (Go),0.401042,0.510185,0.007292,0.005556
frame_1182_2.jpg,1,Green light (Go),0.428646,0.516667,0.007292,0.005556
frame_1182_2.jpg,1,Green light (Go),0.349219,0.552315,0.002604,0.015741
frame_1182_2.jpg,11,Turning right mand.,0.605990,0.200926,0.027604,0.050000
frame_1182_2.jpg,1,Green light (Go),0.764844,0.445370,0.017188,0.087037
frame_1182_2.jpg,1,Green light (Go),0.046094,0.212037,0.029687,0.144444
frame_1182_2.jpg,22,Turn left,0.044792,0.262500,0.028125,0.043519
frame_1182_3.jpg,1,Green light (Go),0.290365,0.206481,0.065104,0.050000
frame_1182_3.jpg,1,Green light (Go),0.477865,0.209722,0.059896,0.043519
frame_1182_3.jpg,1,Green light (Go),0.401042,0.510185,0.007292,0.005556
frame_1182_3.jpg,1,Green light (Go),0.428646,0.516667,0.007292,0.005556
frame_1182_3.jpg,1,Green light (Go),0.349219,0.552315,0.002604,0.015741
frame_1182_3.jpg,11,Turning right mand.,0.605990,0.200926,0.027604,0.050000
frame_1182_3.jpg,1,Green light (Go),0.764844,0.445370,0.017188,0.087037
frame_1182_3.jpg,1,Green light (Go),0.046094,0.212037,0.029687,0.144444
frame_1182_3.jpg,22,Turn left,0.044792,0.262500,0.028125,0.043519
frame_1182_5.jpg,1,Green light (Go),0.290365,0.206481,0.065104,0.050000
frame_1182_5.jpg,1,Green light (Go),0.477865,0.209722,0.059896,0.043519
frame_1182_5.jpg,1,Green light (Go),0.401042,0.510185,0.007292,0.005556
frame_1182_5.jpg,1,Green light (Go),0.428646,0.516667,0.007292,0.005556
frame_1182_5.jpg,1,Green light (Go),0.349219,0.552315,0.002604,0.015741
frame_1182_5.jpg,11,Turning right mand.,0.605990,0.200926,0.027604,0.050000
frame_1182_5.jpg,1,Green light (Go),0.764844,0.445370,0.017188,0.087037
frame_1182_5.jpg,1,Green light (Go),0.046094,0.212037,0.029687,0.144444
frame_1182_5.jpg,22,Turn left,0.044792,0.262500,0.028125,0.043519
frame_1182_6.jpg,1,Green light (Go),0.290365,0.206481,0.065104,0.050000
frame_1182_6.jpg,1,Green light (Go),0.477865,0.209722,0.059896,0.043519
frame_1182_6.jpg,1,Green light (Go),0.401042,0.510185,0.007292,0.005556
frame_1182_6.jpg,1,Green light (Go),0.428646,0.516667,0.007292,0.005556
frame_1182_6.jpg,1,Green light (Go),0.349219,0.552315,0.002604,0.015741
frame_1182_6.jpg,11,Turning right mand.,0.605990,0.200926,0.027604,0.050000
frame_1182_6.jpg,1,Green light (Go),0.764844,0.445370,0.017188,0.087037
frame_1182_6.jpg,1,Green light (Go),0.046094,0.212037,0.029687,0.144444
frame_1182_6.jpg,22,Turn left,0.044792,0.262500,0.028125,0.043519
frame_1182_8.jpg,1,Green light (Go),0.290365,0.206481,0.065104,0.050000
frame_1182_8.jpg,1,Green light (Go),0.477865,0.209722,0.059896,0.043519
frame_1182_8.jpg,1,Green light (Go),0.401042,0.510185,0.007292,0.005556
frame_1182_8.jpg,1,Green light (Go),0.428646,0.516667,0.007292,0.005556
frame_1182_8.jpg,1,Green light (Go),0.349219,0.552315,0.002604,0.015741
frame_1182_8.jpg,11,Turning right mand.,0.605990,0.200926,0.027604,0.050000
frame_1182_8.jpg,1,Green light (Go),0.764844,0.445370,0.017188,0.087037
frame_1182_8.jpg,1,Green light (Go),0.046094,0.212037,0.029687,0.144444
frame_1182_8.jpg,22,Turn left,0.044792,0.262500,0.028125,0.043519
frame_1183.jpg,1,Green light (Go),0.291146,0.168519,0.071875,0.059259
frame_1183.jpg,1,Green light (Go),0.511719,0.165741,0.072396,0.053704
frame_1183.jpg,1,Green light (Go),0.422396,0.531019,0.010417,0.006481
frame_1183.jpg,1,Green light (Go),0.449740,0.536111,0.008854,0.005556
frame_1183.jpg,1,Green light (Go),0.503646,0.578241,0.003125,0.015741
frame_1183.jpg,1,Green light (Go),0.368490,0.574074,0.003646,0.016667
frame_1183.jpg,11,Turning right mand.,0.659375,0.151389,0.032292,0.060185
frame_1183.jpg,1,Green light (Go),0.844792,0.439352,0.020833,0.102778
frame_1183.jpg,1,Green light (Go),0.010677,0.171296,0.020313,0.159259
frame_1183.jpg,22,Turn left,0.011198,0.228704,0.021354,0.046296
frame_1183_2.jpg,1,Green light (Go),0.291146,0.168519,0.071875,0.059259
frame_1183_2.jpg,1,Green light (Go),0.511719,0.165741,0.072396,0.053704
frame_1183_2.jpg,1,Green light (Go),0.422396,0.531019,0.010417,0.006481
frame_1183_2.jpg,1,Green light (Go),0.449740,0.536111,0.008854,0.005556
frame_1183_2.jpg,1,Green light (Go),0.503646,0.578241,0.003125,0.015741
frame_1183_2.jpg,1,Green light (Go),0.368490,0.574074,0.003646,0.016667
frame_1183_2.jpg,11,Turning right mand.,0.659375,0.151389,0.032292,0.060185
frame_1183_2.jpg,1,Green light (Go),0.844792,0.439352,0.020833,0.102778
frame_1183_2.jpg,1,Green light (Go),0.010677,0.171296,0.020313,0.159259
frame_1183_2.jpg,22,Turn left,0.011198,0.228704,0.021354,0.046296
frame_1183_3.jpg,1,Green light (Go),0.291146,0.168519,0.071875,0.059259
frame_1183_3.jpg,1,Green light (Go),0.511719,0.165741,0.072396,0.053704
frame_1183_3.jpg,1,Green light (Go),0.422396,0.531019,0.010417,0.006481
frame_1183_3.jpg,1,Green light (Go),0.449740,0.536111,0.008854,0.005556
frame_1183_3.jpg,1,Green light (Go),0.503646,0.578241,0.003125,0.015741
frame_1183_3.jpg,1,Green light (Go),0.368490,0.574074,0.003646,0.016667
frame_1183_3.jpg,11,Turning right mand.,0.659375,0.151389,0.032292,0.060185
frame_1183_3.jpg,1,Green light (Go),0.844792,0.439352,0.020833,0.102778
frame_1183_3.jpg,1,Green light (Go),0.010677,0.171296,0.020313,0.159259
frame_1183_3.jpg,22,Turn left,0.011198,0.228704,0.021354,0.046296
frame_1183_5.jpg,1,Green light (Go),0.291146,0.168519,0.071875,0.059259
frame_1183_5.jpg,1,Green light (Go),0.511719,0.165741,0.072396,0.053704
frame_1183_5.jpg,1,Green light (Go),0.422396,0.531019,0.010417,0.006481
frame_1183_5.jpg,1,Green light (Go),0.449740,0.536111,0.008854,0.005556
frame_1183_5.jpg,1,Green light (Go),0.503646,0.578241,0.003125,0.015741
frame_1183_5.jpg,1,Green light (Go),0.368490,0.574074,0.003646,0.016667
frame_1183_5.jpg,11,Turning right mand.,0.659375,0.151389,0.032292,0.060185
frame_1183_5.jpg,1,Green light (Go),0.844792,0.439352,0.020833,0.102778
frame_1183_5.jpg,1,Green light (Go),0.010677,0.171296,0.020313,0.159259
frame_1183_5.jpg,22,Turn left,0.011198,0.228704,0.021354,0.046296
frame_1183_6.jpg,1,Green light (Go),0.291146,0.168519,0.071875,0.059259
frame_1183_6.jpg,1,Green light (Go),0.511719,0.165741,0.072396,0.053704
frame_1183_6.jpg,1,Green light (Go),0.422396,0.531019,0.010417,0.006481
frame_1183_6.jpg,1,Green light (Go),0.449740,0.536111,0.008854,0.005556
frame_1183_6.jpg,1,Green light (Go),0.503646,0.578241,0.003125,0.015741
frame_1183_6.jpg,1,Green light (Go),0.368490,0.574074,0.003646,0.016667
frame_1183_6.jpg,11,Turning right mand.,0.659375,0.151389,0.032292,0.060185
frame_1183_6.jpg,1,Green light (Go),0.844792,0.439352,0.020833,0.102778
frame_1183_6.jpg,1,Green light (Go),0.010677,0.171296,0.020313,0.159259
frame_1183_6.jpg,22,Turn left,0.011198,0.228704,0.021354,0.046296
frame_1183_8.jpg,1,Green light (Go),0.291146,0.168519,0.071875,0.059259
frame_1183_8.jpg,1,Green light (Go),0.511719,0.165741,0.072396,0.053704
frame_1183_8.jpg,1,Green light (Go),0.422396,0.531019,0.010417,0.006481
frame_1183_8.jpg,1,Green light (Go),0.449740,0.536111,0.008854,0.005556
frame_1183_8.jpg,1,Green light (Go),0.503646,0.578241,0.003125,0.015741
frame_1183_8.jpg,1,Green light (Go),0.368490,0.574074,0.003646,0.016667
frame_1183_8.jpg,11,Turning right mand.,0.659375,0.151389,0.032292,0.060185
frame_1183_8.jpg,1,Green light (Go),0.844792,0.439352,0.020833,0.102778
frame_1183_8.jpg,1,Green light (Go),0.010677,0.171296,0.020313,0.159259
frame_1183_8.jpg,22,Turn left,0.011198,0.228704,0.021354,0.046296
frame_1184.jpg,1,Green light (Go),0.252865,0.094907,0.092188,0.073148
frame_1184.jpg,1,Green light (Go),0.529167,0.093981,0.089583,0.071296
frame_1184.jpg,1,Green light (Go),0.417187,0.572222,0.009375,0.005556
frame_1184.jpg,1,Green light (Go),0.447917,0.578704,0.009375,0.007407
frame_1184.jpg,1,Green light (Go),0.501563,0.619907,0.003125,0.019444
frame_1184.jpg,1,Green light (Go),0.362240,0.618056,0.003646,0.019444
frame_1184.jpg,11,Turning right mand.,0.717448,0.081944,0.042188,0.078704
frame_1184.jpg,1,Green light (Go),0.954688,0.438426,0.028125,0.125000
frame_1184.jpg,23,Road narrowing on the right,0.496094,0.636574,0.007812,0.010185
frame_1184_2.jpg,1,Green light (Go),0.252865,0.094907,0.092188,0.073148
frame_1184_2.jpg,1,Green light (Go),0.529167,0.093981,0.089583,0.071296
frame_1184_2.jpg,1,Green light (Go),0.417187,0.572222,0.009375,0.005556
frame_1184_2.jpg,1,Green light (Go),0.447917,0.578704,0.009375,0.007407
frame_1184_2.jpg,1,Green light (Go),0.501563,0.619907,0.003125,0.019444
frame_1184_2.jpg,1,Green light (Go),0.362240,0.618056,0.003646,0.019444
frame_1184_2.jpg,11,Turning right mand.,0.717448,0.081944,0.042188,0.078704
frame_1184_2.jpg,1,Green light (Go),0.954688,0.438426,0.028125,0.125000
frame_1184_2.jpg,23,Road narrowing on the right,0.496094,0.636574,0.007812,0.010185
frame_1184_3.jpg,1,Green light (Go),0.252865,0.094907,0.092188,0.073148
frame_1184_3.jpg,1,Green light (Go),0.529167,0.093981,0.089583,0.071296
frame_1184_3.jpg,1,Green light (Go),0.417187,0.572222,0.009375,0.005556
frame_1184_3.jpg,1,Green light (Go),0.447917,0.578704,0.009375,0.007407
frame_1184_3.jpg,1,Green light (Go),0.501563,0.619907,0.003125,0.019444
frame_1184_3.jpg,1,Green light (Go),0.362240,0.618056,0.003646,0.019444
frame_1184_3.jpg,11,Turning right mand.,0.717448,0.081944,0.042188,0.078704
frame_1184_3.jpg,1,Green light (Go),0.954688,0.438426,0.028125,0.125000
frame_1184_3.jpg,23,Road narrowing on the right,0.496094,0.636574,0.007812,0.010185
frame_1184_5.jpg,1,Green light (Go),0.252865,0.094907,0.092188,0.073148
frame_1184_5.jpg,1,Green light (Go),0.529167,0.093981,0.089583,0.071296
frame_1184_5.jpg,1,Green light (Go),0.417187,0.572222,0.009375,0.005556
frame_1184_5.jpg,1,Green light (Go),0.447917,0.578704,0.009375,0.007407
frame_1184_5.jpg,1,Green light (Go),0.501563,0.619907,0.003125,0.019444
frame_1184_5.jpg,1,Green light (Go),0.362240,0.618056,0.003646,0.019444
frame_1184_5.jpg,11,Turning right mand.,0.717448,0.081944,0.042188,0.078704
frame_1184_5.jpg,1,Green light (Go),0.954688,0.438426,0.028125,0.125000
frame_1184_5.jpg,23,Road narrowing on the right,0.496094,0.636574,0.007812,0.010185
frame_1184_6.jpg,1,Green light (Go),0.252865,0.094907,0.092188,0.073148
frame_1184_6.jpg,1,Green light (Go),0.529167,0.093981,0.089583,0.071296
frame_1184_6.jpg,1,Green light (Go),0.417187,0.572222,0.009375,0.005556
frame_1184_6.jpg,1,Green light (Go),0.447917,0.578704,0.009375,0.007407
frame_1184_6.jpg,1,Green light (Go),0.501563,0.619907,0.003125,0.019444
frame_1184_6.jpg,1,Green light (Go),0.362240,0.618056,0.003646,0.019444
frame_1184_6.jpg,11,Turning right mand.,0.717448,0.081944,0.042188,0.078704
frame_1184_6.jpg,1,Green light (Go),0.954688,0.438426,0.028125,0.125000
frame_1184_6.jpg,23,Road narrowing on the right,0.496094,0.636574,0.007812,0.010185
frame_1184_8.jpg,1,Green light (Go),0.252865,0.094907,0.092188,0.073148
frame_1184_8.jpg,1,Green light (Go),0.529167,0.093981,0.089583,0.071296
frame_1184_8.jpg,1,Green light (Go),0.417187,0.572222,0.009375,0.005556
frame_1184_8.jpg,1,Green light (Go),0.447917,0.578704,0.009375,0.007407
frame_1184_8.jpg,1,Green light (Go),0.501563,0.619907,0.003125,0.019444
frame_1184_8.jpg,1,Green light (Go),0.362240,0.618056,0.003646,0.019444
frame_1184_8.jpg,11,Turning right mand.,0.717448,0.081944,0.042188,0.078704
frame_1184_8.jpg,1,Green light (Go),0.954688,0.438426,0.028125,0.125000
frame_1184_8.jpg,23,Road narrowing on the right,0.496094,0.636574,0.007812,0.010185
frame_1185.jpg,1,Green light (Go),0.369792,0.606019,0.003125,0.015741
frame_1185.jpg,1,Green light (Go),0.427344,0.561111,0.010937,0.005556
frame_1185.jpg,1,Green light (Go),0.457292,0.568056,0.010417,0.004630
frame_1185.jpg,1,Green light (Go),0.512240,0.612963,0.003646,0.016667
frame_1185.jpg,23,Road narrowing on the right,0.507552,0.629167,0.005729,0.010185
frame_1185_2.jpg,1,Green light (Go),0.369792,0.606019,0.003125,0.015741
frame_1185_2.jpg,1,Green light (Go),0.427344,0.561111,0.010937,0.005556
frame_1185_2.jpg,1,Green light (Go),0.457292,0.568056,0.010417,0.004630
frame_1185_2.jpg,1,Green light (Go),0.512240,0.612963,0.003646,0.016667
frame_1185_2.jpg,23,Road narrowing on the right,0.507552,0.629167,0.005729,0.010185
frame_1185_3.jpg,1,Green light (Go),0.369792,0.606019,0.003125,0.015741
frame_1185_3.jpg,1,Green light (Go),0.427344,0.561111,0.010937,0.005556
frame_1185_3.jpg,1,Green light (Go),0.457292,0.568056,0.010417,0.004630
frame_1185_3.jpg,1,Green light (Go),0.512240,0.612963,0.003646,0.016667
frame_1185_3.jpg,23,Road narrowing on the right,0.507552,0.629167,0.005729,0.010185
frame_1185_5.jpg,1,Green light (Go),0.369792,0.606019,0.003125,0.015741
frame_1185_5.jpg,1,Green light (Go),0.427344,0.561111,0.010937,0.005556
frame_1185_5.jpg,1,Green light (Go),0.457292,0.568056,0.010417,0.004630
frame_1185_5.jpg,1,Green light (Go),0.512240,0.612963,0.003646,0.016667
frame_1185_5.jpg,23,Road narrowing on the right,0.507552,0.629167,0.005729,0.010185
frame_1185_6.jpg,1,Green light (Go),0.369792,0.606019,0.003125,0.015741
frame_1185_6.jpg,1,Green light (Go),0.427344,0.561111,0.010937,0.005556
frame_1185_6.jpg,1,Green light (Go),0.457292,0.568056,0.010417,0.004630
frame_1185_6.jpg,1,Green light (Go),0.512240,0.612963,0.003646,0.016667
frame_1185_6.jpg,23,Road narrowing on the right,0.507552,0.629167,0.005729,0.010185
frame_1185_8.jpg,1,Green light (Go),0.369792,0.606019,0.003125,0.015741
frame_1185_8.jpg,1,Green light (Go),0.427344,0.561111,0.010937,0.005556
frame_1185_8.jpg,1,Green light (Go),0.457292,0.568056,0.010417,0.004630
frame_1185_8.jpg,1,Green light (Go),0.512240,0.612963,0.003646,0.016667
frame_1185_8.jpg,23,Road narrowing on the right,0.507552,0.629167,0.005729,0.010185
frame_1186.jpg,1,Green light (Go),0.517188,0.536574,0.003125,0.015741
frame_1186.jpg,1,Green light (Go),0.459115,0.487963,0.009896,0.005556
frame_1186.jpg,1,Green light (Go),0.428646,0.480093,0.009375,0.006481
frame_1186.jpg,1,Green light (Go),0.367188,0.525926,0.003125,0.018519
frame_1186.jpg,23,Road narrowing on the right,0.511458,0.553241,0.006250,0.013889
frame_1186_2.jpg,1,Green light (Go),0.517188,0.536574,0.003125,0.015741
frame_1186_2.jpg,1,Green light (Go),0.459115,0.487963,0.009896,0.005556
frame_1186_2.jpg,1,Green light (Go),0.428646,0.480093,0.009375,0.006481
frame_1186_2.jpg,1,Green light (Go),0.367188,0.525926,0.003125,0.018519
frame_1186_2.jpg,23,Road narrowing on the right,0.511458,0.553241,0.006250,0.013889
frame_1186_3.jpg,1,Green light (Go),0.517188,0.536574,0.003125,0.015741
frame_1186_3.jpg,1,Green light (Go),0.459115,0.487963,0.009896,0.005556
frame_1186_3.jpg,1,Green light (Go),0.428646,0.480093,0.009375,0.006481
frame_1186_3.jpg,1,Green light (Go),0.367188,0.525926,0.003125,0.018519
frame_1186_3.jpg,23,Road narrowing on the right,0.511458,0.553241,0.006250,0.013889
frame_1186_5.jpg,1,Green light (Go),0.517188,0.536574,0.003125,0.015741
frame_1186_5.jpg,1,Green light (Go),0.459115,0.487963,0.009896,0.005556
frame_1186_5.jpg,1,Green light (Go),0.428646,0.480093,0.009375,0.006481
frame_1186_5.jpg,1,Green light (Go),0.367188,0.525926,0.003125,0.018519
frame_1186_5.jpg,23,Road narrowing on the right,0.511458,0.553241,0.006250,0.013889
frame_1186_6.jpg,1,Green light (Go),0.517188,0.536574,0.003125,0.015741
frame_1186_6.jpg,1,Green light (Go),0.459115,0.487963,0.009896,0.005556
frame_1186_6.jpg,1,Green light (Go),0.428646,0.480093,0.009375,0.006481
frame_1186_6.jpg,1,Green light (Go),0.367188,0.525926,0.003125,0.018519
frame_1186_6.jpg,23,Road narrowing on the right,0.511458,0.553241,0.006250,0.013889
frame_1186_8.jpg,1,Green light (Go),0.517188,0.536574,0.003125,0.015741
frame_1186_8.jpg,1,Green light (Go),0.459115,0.487963,0.009896,0.005556
frame_1186_8.jpg,1,Green light (Go),0.428646,0.480093,0.009375,0.006481
frame_1186_8.jpg,1,Green light (Go),0.367188,0.525926,0.003125,0.018519
frame_1186_8.jpg,23,Road narrowing on the right,0.511458,0.553241,0.006250,0.013889
frame_1187.jpg,1,Green light (Go),0.439063,0.393519,0.011458,0.007407
frame_1187.jpg,1,Green light (Go),0.471615,0.402778,0.010937,0.007407
frame_1187.jpg,1,Green light (Go),0.530990,0.455093,0.003646,0.017593
frame_1187.jpg,1,Green light (Go),0.375521,0.441204,0.003125,0.017593
frame_1187.jpg,23,Road narrowing on the right,0.525781,0.472222,0.007812,0.012963
frame_1187_2.jpg,1,Green light (Go),0.439063,0.393519,0.011458,0.007407
frame_1187_2.jpg,1,Green light (Go),0.471615,0.402778,0.010937,0.007407
frame_1187_2.jpg,1,Green light (Go),0.530990,0.455093,0.003646,0.017593
frame_1187_2.jpg,1,Green light (Go),0.375521,0.441204,0.003125,0.017593
frame_1187_2.jpg,23,Road narrowing on the right,0.525781,0.472222,0.007812,0.012963
frame_1187_3.jpg,1,Green light (Go),0.439063,0.393519,0.011458,0.007407
frame_1187_3.jpg,1,Green light (Go),0.471615,0.402778,0.010937,0.007407
frame_1187_3.jpg,1,Green light (Go),0.530990,0.455093,0.003646,0.017593
frame_1187_3.jpg,1,Green light (Go),0.375521,0.441204,0.003125,0.017593
frame_1187_3.jpg,23,Road narrowing on the right,0.525781,0.472222,0.007812,0.012963
frame_1187_5.jpg,1,Green light (Go),0.439063,0.393519,0.011458,0.007407
